datetime,predicted precipitation,ground_truth,predict,precipitation_pixel
2021-07-03 23:00,28.459328,8.5,"tensor(1, device='cuda:1')","tensor([ 1.1128,  0.6830,  1.2415, -0.1154,  0.8054,  0.1773,  0.3947, -0.2684,
         1.0538,  0.1037,  0.4838,  0.5927,  0.6354,  0.3182,  0.2714,  0.8249,
         1.1331,  0.5287, -0.1979,  1.0904, -0.7259,  0.6159,  0.4256,  1.0476,
         0.2832,  0.1250,  0.9327, -0.3473,  0.6309,  0.7119, -0.5488,  1.4388,
         1.3582, -0.1050,  1.0672,  0.2357,  0.1268, -0.3952,  1.3039,  1.4707,
        -0.4860,  0.6217,  0.0376,  0.6309,  0.3754,  0.5749, -0.5275,  1.5225,
         0.7051, -0.1771,  0.1349, -0.1775,  0.1725,  0.9310, -0.1803,  0.3739,
         1.7134,  0.5669,  0.2878,  0.9611,  0.0369, -0.5540, -0.1468,  1.3379,
        -0.2304, -0.5100,  0.0752,  1.4661, -0.7909,  0.4530, -0.2470,  1.8752,
         0.7128,  1.4597,  0.1153,  0.9686,  0.1028,  0.5596,  0.7530,  0.4803,
         0.3486,  0.0675,  0.0637, -0.0245,  0.6135, -0.2357,  0.2903, -0.1590,
         0.0614,  0.5181,  0.5101,  0.8438,  0.3872,  0.6360, -0.5818, -0.0156,
        -0.5244,  0.2342,  1.5203,  0.8537], device='cuda:1')"
2022-06-23 17:00,207.107178,2.0,"tensor(1, device='cuda:1')","tensor([ 0.5076,  0.6571,  1.0724, -0.1428,  0.8698, -0.0175,  0.3669,  0.1708,
         0.9748, -0.1145,  0.6411,  0.4413,  0.3300,  0.6182,  0.0799,  0.4940,
         0.8516,  0.4032, -0.1466,  1.0756, -0.6655,  0.2574, -0.1941,  0.9841,
        -0.0046,  0.5985,  0.8168, -0.2752,  0.5554,  0.3910, -0.0180,  0.8729,
         0.7059,  0.0694,  0.4406, -0.1426,  0.2631, -0.2711,  1.1737,  0.9080,
        -0.6497,  0.3247,  0.1004,  0.5240, -0.2390,  0.6304, -0.2202,  1.0206,
         0.3346,  0.1042,  0.0462,  0.0610,  0.4628,  0.3457, -0.4271,  0.3066,
         1.5635,  0.5980,  0.0329,  0.6842, -0.1850, -0.5638, -0.0876,  1.0899,
         0.1411, -0.3406, -0.2070,  1.4468, -0.2784,  0.2198, -0.3082,  1.4553,
         0.8686,  0.5872, -0.0469,  0.7079,  0.4917,  0.0830,  0.6664,  0.3104,
         0.1103, -0.0340,  0.0066, -0.2259,  0.4647, -0.3666,  0.0621, -0.5017,
        -0.2326,  0.0844,  0.5391,  0.8196,  0.1463,  0.6817, -0.2580,  0.0956,
        -0.3034, -0.1809,  1.1368,  0.5718], device='cuda:1')"
2022-06-23 18:00,15.665764,4.0,"tensor(1, device='cuda:1')","tensor([ 0.6912,  0.5429,  0.8589,  0.0220,  0.8120,  0.1175,  0.3097,  0.0439,
         1.0940, -0.2440,  0.6634,  0.4140,  0.3048,  0.6894,  0.0733,  0.5621,
         0.7402,  0.3192, -0.1554,  0.6546, -0.5307,  0.3306, -0.3214,  0.8934,
         0.2571,  0.4395,  0.5926, -0.0118,  0.4229,  0.4276, -0.2329,  0.6803,
         0.8050,  0.1186,  0.6828,  0.0365,  0.1615, -0.0188,  0.8417,  0.8109,
        -0.4020,  0.3305,  0.1856,  0.6160, -0.0671,  0.6182, -0.4169,  0.7959,
         0.1024, -0.1780,  0.0439, -0.0878,  0.3453,  0.3325, -0.6723,  0.1277,
         1.1316,  0.5864,  0.0156,  0.6582,  0.0530, -0.2304, -0.0292,  0.7238,
         0.2626, -0.2121, -0.2424,  1.3303, -0.1888,  0.4204,  0.0658,  1.4106,
         0.6966,  0.8664,  0.1119,  0.3525,  0.3537, -0.1260,  0.7578,  0.4879,
         0.1082, -0.2981,  0.1024, -0.1930,  0.5427, -0.2357,  0.2272, -0.2677,
        -0.0220,  0.1685,  0.5956,  0.3952,  0.1872,  0.4793, -0.1651, -0.1832,
        -0.2732, -0.2120,  1.0592,  0.2090], device='cuda:1')"
2022-06-23 19:00,6.510719,21.0,"tensor(0, device='cuda:1')","tensor([ 0.0711,  0.4413,  0.9339, -0.1552,  0.2388,  0.5395,  1.0994,  0.5199,
         0.6534, -0.1813,  0.5795,  0.6475,  0.6877,  0.8294,  0.0268, -0.0606,
         0.8286,  0.2652,  0.7507,  0.9188, -0.2388,  0.3341,  0.3475,  0.7903,
         0.5751,  0.4896,  0.7324,  0.5699,  0.4465,  0.5550,  0.5140,  0.1501,
         0.4726,  0.4783,  0.2661, -0.0038,  0.2617, -0.0046,  0.5099,  0.9542,
        -0.0994,  0.7854, -0.1189,  0.1649,  0.4307, -0.1296,  0.5325,  0.6742,
         0.6051,  0.2004,  0.5002,  0.5785,  0.5952,  0.2445,  0.3067,  0.1563,
         1.0837,  0.5012,  0.6433,  0.9307,  0.1161, -0.2380, -0.0962,  1.0488,
         0.7395, -0.0631, -0.1427,  0.8889, -0.1313, -0.0754,  0.5848,  0.8690,
         0.7515,  0.8293,  0.2402,  0.8004, -0.1151,  0.3506,  0.8722,  0.5942,
         1.0568,  0.5130, -0.0161,  0.2729,  0.7618,  0.0418,  0.4704,  0.2322,
         0.5300,  0.4519,  0.7919,  0.6500,  0.7575,  0.5826, -0.0482,  0.3292,
         0.0101,  0.2209,  0.9813,  0.4941], device='cuda:1')"
2022-06-23 20:00,12.036266,16.0,"tensor(0, device='cuda:1')","tensor([ 0.1030,  0.3307,  1.0874,  0.0392,  0.3831,  0.0827,  0.7893,  0.6080,
         1.1010, -0.3497,  0.5066,  0.4362,  0.1230,  0.5278,  0.1668,  0.1685,
         0.8550,  0.6269,  0.0989,  1.1454, -0.1162,  0.2127,  0.4448,  0.8855,
         0.5003,  0.4755,  0.6025,  0.4267,  0.4482,  0.9054,  0.0114,  0.4771,
         0.7961,  0.4471,  0.4351,  0.3341,  0.1965, -0.3744,  0.8439,  0.8526,
        -0.0747,  0.3646, -0.1493,  0.3504,  0.2673,  0.1057,  0.0074,  0.8130,
         0.1545,  0.0644,  0.3247,  0.3797,  0.3926,  0.3040,  0.1782,  0.5476,
         1.4921,  0.3740,  0.3272,  1.0248, -0.1898, -0.2454, -0.0091,  0.7487,
         0.5956, -0.2469, -0.2540,  1.2726,  0.1218,  0.2881,  0.1577,  0.9752,
         0.5184,  0.7599,  0.0678,  0.7774, -0.0483,  0.2465,  0.7076,  0.3605,
         0.3198,  0.2892, -0.4279,  0.0090,  0.5414, -0.0511,  0.8157,  0.2195,
         0.5306,  0.2911,  0.6844,  0.5796,  0.1788,  0.6556,  0.0525,  0.4362,
         0.1395,  0.0891,  1.1120,  0.3296], device='cuda:1')"
2022-06-23 21:00,215.467896,0.5,"tensor(1, device='cuda:1')","tensor([ 0.7885,  0.9659,  1.3967, -0.0947,  0.7459,  1.0695,  1.0218,  0.4871,
         0.8174,  0.2947,  1.2353,  1.1881,  0.6845,  1.1389,  0.4105,  0.3115,
         1.3823,  0.5223,  0.9782,  0.9426,  0.1354,  0.4305,  0.3252,  1.1687,
         0.5124,  0.3435,  0.9095,  0.4452,  0.4097,  0.9741,  0.4013,  1.1229,
         0.9588,  0.2639,  0.7499, -0.1544,  0.5974, -0.2536,  1.2200,  1.9427,
         0.0398,  1.3227,  0.2617,  0.3130,  0.6029,  0.1861,  0.3373,  1.1752,
         1.2218,  0.2752,  0.2758,  0.2515,  0.0768,  1.0895,  0.1057,  0.3891,
         1.4431,  0.7909,  1.1146,  1.1268,  0.1056,  0.4135,  0.0547,  1.2143,
         0.8259, -0.0984,  0.5587,  1.3345, -0.4687,  0.2927,  0.5199,  1.5139,
         0.9930,  1.5815,  0.2873,  0.9261,  0.1390,  0.8958,  1.2200,  1.1846,
         0.9848,  0.0874,  0.3089,  0.9054,  0.6528,  0.1132,  0.8181,  0.2702,
         0.5926,  0.8817,  1.2668,  0.6739,  1.3439,  0.4293, -0.0482, -0.0901,
        -0.1165,  1.1623,  1.5616,  1.0300], device='cuda:1')"
2022-06-23 22:00,619.297607,15.0,"tensor(2, device='cuda:1')","tensor([ 2.8285e-01,  5.3314e-01,  7.6952e-01,  2.1914e-01,  4.5744e-01,
         7.6491e-01,  8.7433e-01,  6.2833e-01,  9.1769e-01, -8.0788e-02,
         7.4769e-01,  6.2710e-01,  4.4348e-01,  8.4961e-01,  4.2973e-01,
         3.2570e-01,  6.9030e-01,  6.9486e-01,  2.8020e-01,  5.8108e-01,
         1.6784e-01,  1.4537e-01,  1.1195e-01,  7.3241e-01,  4.2788e-01,
         2.3502e-01,  4.6707e-01,  7.4055e-01,  1.7190e-01,  5.4350e-01,
         3.0060e-01,  4.9707e-01,  7.9393e-01,  1.8979e-01,  5.3640e-01,
         7.4140e-02,  2.7396e-01,  3.1669e-01,  7.8260e-01,  8.5114e-01,
         4.7098e-02,  1.0779e+00, -5.6584e-02,  3.6272e-01,  4.7670e-01,
         2.2246e-01, -3.4182e-02,  5.7964e-01,  5.4286e-01, -1.8178e-01,
         2.9766e-01,  1.7825e-01,  9.6634e-02,  5.0988e-01, -3.6849e-01,
         3.2631e-01,  1.1027e+00,  4.3325e-01,  8.2456e-01,  3.9680e-01,
         3.7878e-01,  7.0143e-01,  3.4832e-01,  8.4960e-01,  3.0998e-01,
         3.7646e-02,  7.9785e-02,  5.9247e-01,  9.2842e-02,  5.6490e-01,
         3.0982e-01,  9.0233e-01,  7.7698e-01,  8.6696e-01,  2.1158e-01,
         3.3245e-01, -4.9407e-02,  6.7266e-01,  8.2709e-01,  6.8528e-01,
         8.8613e-01,  1.6681e-01,  3.3064e-01,  4.1441e-01,  5.5448e-01,
        -4.6084e-04,  6.9770e-01, -1.0863e-01,  3.3508e-01,  4.7448e-01,
         7.0766e-01,  2.7824e-01,  6.5224e-01,  2.2200e-01,  2.8316e-01,
        -2.8078e-01, -7.4389e-02,  5.0367e-01,  9.8898e-01,  4.9072e-01],
       device='cuda:1')"
2022-06-23 23:00,84.026535,1.5,"tensor(1, device='cuda:1')","tensor([ 0.6025,  0.1018,  1.3297, -0.2309,  0.7208,  0.0317,  0.4279,  0.1983,
         0.7474,  0.0183,  0.4572,  0.5131,  0.2458,  0.1437, -0.4033,  0.3333,
         1.0464,  0.4153, -0.2304,  0.8630, -0.5879,  0.1642,  0.0974,  0.8422,
         0.1796,  0.3895,  0.7177, -0.4750,  0.4093,  0.1106, -0.4369,  0.8673,
         0.6730,  0.0552,  0.8057, -0.1849,  0.2960, -0.6032,  0.9036,  1.1717,
        -0.4110,  0.1558, -0.0538,  0.5291, -0.1065,  0.6135, -0.3286,  1.5382,
         0.4433, -0.0070,  0.0443,  0.1522,  0.3764,  0.5755, -0.1187,  0.2181,
         1.6906,  0.5499, -0.3000,  0.8766, -0.3968, -0.7981, -0.3752,  1.2731,
         0.2869, -0.4534, -0.3062,  1.1386, -0.2534,  0.0845, -0.2964,  1.6508,
         0.8650,  0.8167, -0.1698,  0.7336,  0.3046, -0.0565,  0.5150,  0.5076,
        -0.0477, -0.3210, -0.1136, -0.1888,  0.6133, -0.1609,  0.4807, -0.0665,
        -0.2358,  0.4601,  0.5180,  0.6384,  0.1061,  0.4229, -0.4792,  0.2484,
         0.0233, -0.1260,  1.2475,  0.6079], device='cuda:1')"
2022-06-24 00:00,177.546783,0.0,"tensor(1, device='cuda:1')","tensor([ 0.5368,  0.7647,  0.5949, -0.1450,  0.4644,  1.4566,  2.0093,  0.8818,
         1.3841,  0.5699,  0.9870,  0.2988,  1.1706,  0.6606,  1.0854,  0.5522,
         0.8898,  1.3601,  1.1541,  0.5194,  0.7891,  0.6019,  1.2086,  1.3250,
         0.9452,  0.3749,  0.8677,  1.6238,  1.1671,  1.2097,  0.7153,  0.7710,
         1.2115,  0.3842,  0.6662,  0.6529,  0.7118,  0.5923,  0.2792,  1.5115,
         0.8783,  1.7503,  0.2476,  0.1714,  0.8650,  0.7833,  0.7129,  0.8017,
         0.4517,  1.3493,  0.1422,  0.9995,  0.7031, -0.0144,  0.6563,  0.5458,
         1.9730,  0.6429,  1.5370,  0.7697,  0.8986,  0.8558,  1.2036,  1.1289,
         0.5622,  0.9784,  1.2396,  1.2858,  1.0723,  0.8541,  0.9096,  0.5586,
         1.2321,  0.9705,  0.5273,  0.7435,  0.0678,  0.2913,  1.4862,  1.3645,
         1.3168,  0.3208,  1.1707,  1.7131,  1.5297,  0.8485,  1.2098,  0.1372,
         0.6746,  1.2672,  0.9148,  0.4811,  1.1007,  0.2293,  0.8406,  0.3880,
         0.7642,  1.7123,  0.9826,  0.4572], device='cuda:1')"
2022-06-24 01:00,154.521027,10.0,"tensor(1, device='cuda:1')","tensor([ 5.5686e-01,  2.5126e-01,  1.1919e+00,  6.1423e-04,  3.0413e-01,
         4.3833e-01,  5.6980e-01,  2.7737e-01,  5.5747e-01, -1.3639e-01,
         3.5352e-01,  4.6256e-01,  3.5917e-01,  5.4835e-01, -1.2378e-01,
         4.1292e-01,  1.0761e+00,  7.3121e-01,  3.0555e-01,  8.2137e-01,
        -1.8065e-01,  1.6194e-01,  3.3017e-01,  6.5810e-01,  2.6141e-01,
         1.0064e-01,  5.9992e-01, -3.4765e-03,  4.2108e-01,  3.2749e-01,
        -2.1954e-01,  9.9507e-01,  8.3997e-01, -9.1564e-02,  8.0218e-01,
        -3.8886e-01,  1.9637e-01, -2.4220e-01,  8.3508e-01,  1.0424e+00,
        -1.9273e-01,  6.6466e-01, -2.1902e-01,  5.1865e-01,  2.0107e-01,
         3.9621e-01, -4.7270e-01,  1.2432e+00,  7.3756e-01, -2.7714e-01,
         7.3077e-02,  1.7755e-01,  1.7429e-01,  7.1181e-01, -9.9808e-02,
         4.0261e-01,  1.4354e+00,  4.0321e-01,  4.2860e-01,  6.9289e-01,
        -1.4346e-01, -2.7384e-01, -1.0249e-01,  8.5310e-01,  1.9402e-01,
        -7.6895e-01, -5.5625e-01,  8.1810e-01, -2.1176e-01,  1.7769e-01,
         9.8710e-02,  1.5017e+00,  9.0273e-01,  1.1412e+00, -3.1508e-01,
         5.3092e-01,  2.4782e-01,  5.8309e-01,  9.7651e-01,  6.6293e-01,
         3.8995e-01, -1.2768e-01,  2.0880e-01,  2.8168e-01,  1.6713e-01,
        -1.8672e-01,  3.7005e-01, -2.1149e-01,  3.2884e-01,  4.8199e-01,
         6.0692e-01,  6.2840e-01,  2.6847e-01,  3.9911e-01, -3.4017e-01,
        -1.3659e-01, -1.0155e-01,  7.2017e-02,  8.1734e-01,  5.9025e-01],
       device='cuda:1')"
2022-06-24 02:00,153.210449,9.5,"tensor(1, device='cuda:1')","tensor([ 0.4767,  0.8829,  0.6665, -0.3861,  0.3240,  1.5868,  2.4227,  1.3349,
         1.6280,  0.5884,  1.2821,  0.2168,  1.2334,  0.5064,  0.9412,  0.1036,
         1.0600,  1.6515,  1.5318,  0.6084,  0.7874,  0.6162,  1.1607,  1.1739,
         1.0521,  0.5202,  1.0599,  1.6184,  1.2881,  1.1453,  0.9777,  0.6118,
         1.0128,  0.3331,  0.8026,  0.3861,  0.8541,  0.2259,  0.0699,  1.7518,
         0.8882,  1.8520,  0.1386, -0.1090,  0.9027,  0.7664,  0.6812,  1.0614,
         0.6328,  1.6997, -0.0133,  1.2989,  0.7956, -0.0968,  1.0600,  0.5380,
         2.4136,  0.5569,  1.4355,  1.0762,  0.6817,  0.9514,  0.9929,  1.4460,
         0.7891,  1.3083,  1.1702,  1.3477,  1.1647,  0.6792,  0.9951,  0.8567,
         1.5672,  0.9182,  0.3090,  0.9514, -0.0833,  0.2337,  1.5652,  1.8157,
         1.4146,  0.2219,  1.1980,  2.0584,  1.7723,  1.3253,  1.2474,  0.3481,
         0.8334,  1.3579,  0.9457,  0.1815,  1.3004,  0.3777,  0.6572,  0.6581,
         1.3400,  1.8069,  1.1900,  0.6788], device='cuda:1')"
2022-06-24 03:00,6.935162,0.5,"tensor(1, device='cuda:1')","tensor([ 0.6086,  0.9040,  0.7220, -0.1747,  0.3661,  1.6183,  2.3060,  1.5441,
         1.6973,  0.5866,  1.1142,  0.3940,  1.1927,  0.6625,  0.9245,  0.1133,
         1.1473,  1.6219,  1.4429,  0.6656,  0.9875,  0.6169,  1.0760,  1.1733,
         1.0696,  0.4620,  1.0080,  1.6121,  1.2320,  0.9825,  0.9379,  0.5464,
         1.0996,  0.5393,  0.7572,  0.2768,  0.8244,  0.3258, -0.0329,  1.7447,
         1.0079,  1.9486,  0.3448, -0.1717,  0.9950,  0.7926,  0.3984,  1.0083,
         0.5368,  1.5925,  0.1502,  1.3271,  0.8628,  0.1837,  0.9360,  0.7587,
         2.4694,  0.4752,  1.2547,  0.9346,  0.7919,  1.1778,  0.9126,  1.4377,
         0.7045,  1.2369,  1.1090,  1.3972,  1.1534,  0.7831,  1.1128,  1.0852,
         1.5260,  1.1062,  0.3600,  0.9960, -0.0645,  0.2128,  1.5382,  1.8735,
         1.4715,  0.1352,  1.2535,  2.0846,  1.8533,  1.4671,  1.1874,  0.1621,
         0.7290,  1.4282,  0.8337,  0.2911,  1.1647,  0.3428,  0.7298,  0.5709,
         1.4097,  1.7327,  1.2393,  0.6969], device='cuda:1')"
2022-06-30 01:00,11.332833,3.0,"tensor(0, device='cuda:1')","tensor([ 0.9677,  1.0976,  1.3612,  0.0606,  0.8691,  1.1038,  1.8572,  0.9608,
         1.2197, -0.0794,  0.9899,  0.7495,  1.0078,  1.3113,  0.4597,  0.3037,
         1.2120,  0.8308,  1.2214,  0.7121,  0.2923,  1.0279,  0.8033,  1.1467,
         0.8107,  0.7694,  1.1979,  1.3636,  0.8836,  1.4851,  0.8986,  0.7263,
         1.0131,  0.5048,  0.7970,  0.2662,  0.3562,  0.5308,  0.5635,  1.5513,
         0.4564,  1.4149,  0.0969,  0.0222,  0.7578, -0.0784,  0.7173,  0.8259,
         1.2180,  0.7012,  0.4849,  1.0500,  0.3318,  0.6789,  0.2939,  0.2444,
         1.3917,  0.9283,  1.2878,  1.2461,  0.5551,  0.5853,  0.8052,  0.7912,
         1.4507,  0.2726,  0.5235,  1.4791,  0.1706,  0.2163,  0.9953,  1.0437,
         0.6913,  1.1665,  0.6757,  0.6680, -0.1433,  0.7107,  1.6786,  1.6733,
         1.4534,  0.2076,  0.2116,  1.0979,  0.9881,  0.2175,  1.3913,  0.8827,
         0.9893,  0.8876,  1.3952,  0.6452,  1.6738,  0.4355, -0.1052, -0.1006,
         0.0205,  0.9725,  1.3241,  0.6623], device='cuda:1')"
2022-06-30 02:00,1.148228,4.0,"tensor(1, device='cuda:1')","tensor([ 0.5782,  0.8730,  1.2178,  0.4955,  0.8509,  0.7486,  1.2806,  0.3357,
         1.1666, -0.0822,  0.6755,  0.8328,  0.6219,  0.8780,  0.4986,  0.3495,
         1.1175,  0.4905,  0.2971,  0.8372, -0.1049,  0.4688,  0.3809,  1.1647,
         0.5837,  0.6028,  1.1368,  0.3749,  0.5092,  1.1357,  0.4235,  0.7709,
         0.8022,  0.6137,  0.6951,  0.1964,  0.1606,  0.1855,  0.6422,  1.2284,
        -0.0571,  0.9391, -0.1435,  0.2468,  0.6598, -0.0556,  0.4124,  0.6065,
         1.0120,  0.1791,  0.1924,  0.2601,  0.3712,  0.7100, -0.3280,  0.4187,
         1.3885,  0.9519,  0.6414,  1.0528,  0.4436,  0.2519,  0.2418,  1.0198,
         1.0019, -0.0712,  0.3465,  1.2736, -0.1473,  0.1411,  0.4183,  1.3135,
         0.1991,  1.1782,  0.3563,  0.7634,  0.1081,  0.4366,  1.3545,  0.8844,
         1.1470,  0.1193, -0.3053,  0.7043,  0.5743,  0.0399,  1.1174,  0.2643,
         0.7941,  0.7359,  1.2289,  0.8011,  1.0530,  0.4787, -0.1882, -0.0544,
        -0.2790,  0.3831,  1.3315,  0.5764], device='cuda:1')"
2022-06-30 03:00,161.623108,9.5,"tensor(1, device='cuda:1')","tensor([ 0.2521,  0.5027,  0.9436, -0.2354,  0.6523, -0.1118,  0.3939,  0.2996,
         0.9906, -0.2153,  0.4697,  0.3227,  0.2651,  0.6840, -0.0497,  0.4018,
         0.8017,  0.3711, -0.1224,  0.9776, -0.6904,  0.2022, -0.2913,  0.9718,
        -0.0886,  0.6658,  0.7152, -0.1034,  0.5989,  0.3039,  0.0260,  0.7253,
         0.6113,  0.0937,  0.2666, -0.3194,  0.1895, -0.2737,  0.9396,  0.5511,
        -0.6778,  0.1968, -0.0466,  0.5033, -0.4132,  0.6546, -0.1811,  0.8273,
         0.0423,  0.0438,  0.1417,  0.2201,  0.5878,  0.0487, -0.3785,  0.1563,
         1.4889,  0.5607, -0.0096,  0.7690, -0.3171, -0.6377, -0.1085,  0.7879,
         0.2082, -0.3147, -0.5083,  1.4689, -0.0252,  0.1611, -0.2316,  1.3518,
         0.9855,  0.4516, -0.1383,  0.6022,  0.5003, -0.1839,  0.6101,  0.1763,
        -0.0724, -0.0079, -0.0807, -0.2909,  0.5754, -0.4290, -0.0968, -0.5748,
        -0.2296,  0.0830,  0.4950,  0.7248, -0.1401,  0.7057, -0.0994,  0.1111,
        -0.0436, -0.5479,  1.0022,  0.1775], device='cuda:1')"
2022-06-30 04:00,47.970146,10.0,"tensor(1, device='cuda:1')","tensor([ 0.8074,  0.6191,  1.0396, -0.2130,  0.7994,  0.2004,  0.5590,  0.0698,
         1.0538,  0.0730,  0.6343,  0.5400,  0.6405,  0.4482,  0.3616,  0.7446,
         0.9729,  0.3570, -0.1982,  1.0425, -0.5825,  0.4330,  0.2069,  0.9870,
         0.2987,  0.3742,  0.8740, -0.0749,  0.5274,  0.8254, -0.2975,  1.0244,
         1.1211, -0.0512,  0.9376,  0.3245,  0.1813, -0.1700,  1.3216,  1.2780,
        -0.4969,  0.8377, -0.0426,  0.4762, -0.0117,  0.6959, -0.2438,  1.1918,
         0.6602,  0.0859,  0.1130, -0.2011,  0.5279,  0.8283, -0.2749,  0.2823,
         1.6079,  0.7141,  0.2283,  0.6793,  0.1401, -0.3113, -0.0790,  1.1833,
        -0.0110, -0.2607,  0.2280,  1.5175, -0.4993,  0.5825, -0.2456,  1.6388,
         0.6235,  1.1215,  0.1029,  0.7152,  0.1237,  0.3267,  0.7462,  0.4331,
         0.3800,  0.0526, -0.0185, -0.0818,  0.6293, -0.1570,  0.4215, -0.0484,
        -0.0023,  0.3122,  0.5364,  0.8172,  0.5753,  0.4727, -0.3484,  0.0704,
        -0.4708,  0.3031,  1.4325,  0.8136], device='cuda:1')"
2022-06-30 05:00,10.240878,25.5,"tensor(1, device='cuda:1')","tensor([ 9.3852e-01,  6.1322e-01,  1.2975e+00, -2.3467e-01,  6.5555e-01,
         6.5103e-01,  8.4872e-01,  1.2689e-01,  9.8607e-01, -6.8242e-02,
         5.4213e-01,  7.4243e-01,  9.6574e-01,  4.4783e-01, -4.6290e-02,
         5.5441e-01,  1.3764e+00,  4.5330e-01,  1.1405e-01,  8.3292e-01,
        -6.2020e-01,  6.5984e-01,  2.9261e-01,  8.0341e-01,  7.5819e-01,
         2.1434e-01,  1.0054e+00,  1.4089e-01,  5.1414e-01,  1.0268e+00,
        -5.6660e-01,  1.1191e+00,  1.1672e+00, -1.1574e-01,  1.3164e+00,
         2.5431e-01,  6.8386e-02, -4.4201e-01,  8.2881e-01,  1.5797e+00,
        -3.1295e-01,  1.1962e+00, -1.5188e-01,  6.7812e-01,  4.3167e-01,
         5.3391e-01, -3.7112e-01,  1.4613e+00,  9.8515e-01, -1.7115e-01,
         1.3494e-01,  1.4909e-01,  2.8562e-01,  9.6013e-01, -1.3719e-03,
         1.4842e-01,  1.8340e+00,  7.8133e-01,  3.3894e-01,  1.2668e+00,
         2.6088e-01, -2.2733e-01, -3.0775e-01,  1.6700e+00,  2.5674e-01,
        -2.1511e-01,  4.6135e-04,  1.5065e+00, -5.1426e-01,  3.2596e-01,
        -5.9236e-02,  2.0695e+00,  7.5883e-01,  1.6421e+00,  3.0252e-01,
         1.0290e+00, -5.4931e-02,  4.6313e-01,  1.1632e+00,  8.6314e-01,
         7.1407e-01, -1.2657e-02,  1.2194e-01,  2.0015e-01,  8.2334e-01,
         3.6933e-02,  8.0871e-01,  1.6107e-01,  4.0087e-01,  7.8049e-01,
         8.1538e-01,  4.8674e-01,  8.1469e-01,  6.0224e-01, -7.0687e-01,
        -1.8420e-01, -7.5338e-02,  4.9644e-01,  1.7277e+00,  9.9355e-01],
       device='cuda:1')"
2022-06-30 06:00,11.334724,24.0,"tensor(0, device='cuda:1')","tensor([ 0.8758,  1.0485,  1.7077, -0.0849,  0.4494,  0.4151,  1.3352,  0.9547,
         1.5247,  0.4125,  1.2048,  0.4108,  0.4683,  0.6312,  0.7265,  0.4000,
         1.3605,  0.7071,  0.6700,  0.8892,  0.1718,  0.3882,  1.2069,  1.1823,
         0.5957,  0.6956,  1.0189,  0.5678,  0.8367,  1.2455, -0.0343,  0.9393,
         1.1170,  0.4323,  0.7953,  0.6736,  0.5115, -0.2850,  0.7908,  1.7276,
         0.6311,  1.1585,  0.0290,  0.1184,  0.5752,  0.3723,  0.3665,  1.4219,
         0.6491,  0.8777,  0.0492,  0.3889,  0.4030,  0.9686,  0.4683,  0.5477,
         1.6333,  0.6876,  0.7816,  1.0899, -0.0742,  0.1096,  0.6461,  1.0542,
         0.5245, -0.1413,  0.3842,  1.6253,  0.2544,  0.2410,  0.5140,  1.2911,
         0.6510,  1.3140,  0.1847,  0.8467, -0.1542,  0.7078,  1.3048,  0.8767,
         0.7640,  0.2889,  0.1643,  0.8933,  0.7963,  0.4773,  1.5163,  0.7391,
         0.9555,  0.8236,  0.9459,  0.6609,  0.8251,  0.6134, -0.0217,  0.4146,
         0.3984,  0.8877,  1.4599,  0.9282], device='cuda:1')"
2022-06-30 07:00,3.927565,5.5,"tensor(1, device='cuda:1')","tensor([ 0.1985,  0.1253,  0.9641,  0.0940,  0.2894,  0.7742,  0.8242,  0.2117,
         0.6057, -0.3630,  0.2720,  0.5882,  0.5556,  0.6958,  0.0155,  0.0672,
         1.0427,  0.3852,  0.2337,  1.1194, -0.1858,  0.0404, -0.0284,  0.6832,
         0.3997,  0.0762,  0.7183,  0.1994,  0.2137,  0.5487, -0.1655,  0.7892,
         0.6719,  0.2077,  0.7217, -0.0929,  0.1798, -0.5062,  0.7567,  1.1355,
        -0.4565,  0.7563, -0.3512,  0.4918,  0.3570,  0.0798, -0.1181,  0.8258,
         0.7678, -0.4468,  0.0132,  0.1825,  0.2182,  0.7794, -0.0283,  0.3837,
         1.6982,  0.5782,  0.1943,  0.9683,  0.1888,  0.1704, -0.3738,  1.3800,
         0.1567, -0.3928, -0.2415,  0.8928, -0.4473,  0.1589, -0.0599,  1.5122,
         0.7722,  1.0645,  0.0470,  0.9716,  0.1683,  0.5496,  0.9782,  0.3520,
         0.8259,  0.1856, -0.1387,  0.4000,  0.5854,  0.0843,  0.6462, -0.2252,
         0.4023,  0.5743,  0.6643,  0.5107,  0.4414,  0.5341, -0.1072, -0.0919,
         0.0571,  0.2301,  1.0898,  0.7485], device='cuda:1')"
